Address,Value,Instruction
0x0912,0x4296,Instruction::Call(0x0296)
0x0914,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0916,0x6B81,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0918,0x6203,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x091A,0x426A,Instruction::Call(0x026A)
0x091C,0x24B3,Instruction::Conditional(0x04B3)
0x091E,0x6A00,Instruction::ALU(AluAttributes { opcode: OpTminus1, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0920,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0922,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0924,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0926,0x4183,Instruction::Call(0x0183)
0x0928,0xBE80,Instruction::Literal(0x3E80)
0x092A,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x092C,0x4457,Instruction::Call(0x0457)
0x092E,0x24AD,Instruction::Conditional(0x04AD)
0x0930,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0932,0xBE80,Instruction::Literal(0x3E80)
0x0934,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0936,0x433C,Instruction::Call(0x033C)
0x0938,0x6203,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x093A,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x093C,0x416B,Instruction::Call(0x016B)
0x093E,0x6B81,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0940,0x24A5,Instruction::Conditional(0x04A5)
0x0942,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0944,0x6A00,Instruction::ALU(AluAttributes { opcode: OpTminus1, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0946,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0948,0x0491,Instruction::Jump(0x0491)
0x094A,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x094C,0x6103,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x094E,0x6B81,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0950,0x6003,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0952,0x24AB,Instruction::Conditional(0x04AB)
0x0954,0x4286,Instruction::Call(0x0286)
0x0956,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0958,0x04B2,Instruction::Jump(0x04B2)
0x095A,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x095C,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x095E,0x4279,Instruction::Call(0x0279)
0x0960,0x4279,Instruction::Call(0x0279)
0x0962,0x8000,Instruction::Literal(0x0000)
0x0964,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0966,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0968,0x4279,Instruction::Call(0x0279)
0x096A,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x096C,0xBE80,Instruction::Literal(0x3E80)
0x096E,0x6023,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: false, t2r: false, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x0970,0x710F,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x0972,0x08DC,Instruction::Jump(0x08DC)
0x0974,0x3F03,Instruction::Conditional(0x1F03)
0x0976,0x7872,Instruction::ALU(AluAttributes { opcode: OpNleT, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: -2 })
0x0978,0xF001,Instruction::Literal(0x7001)
0x097A,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x097C,0x8001,Instruction::Literal(0x0001)
0x097E,0x6303,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0980,0x413E,Instruction::Call(0x013E)
0x0982,0x760C,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x0984,0x0974,Instruction::Jump(0x0974)
0x0986,0x7403,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0988,0x2178,Instruction::Conditional(0x0178)
0x098A,0xF001,Instruction::Literal(0x7001)
0x098C,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x098E,0x8002,Instruction::Literal(0x0002)
0x0990,0x6303,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0992,0x413E,Instruction::Call(0x013E)
0x0994,0x24C5,Instruction::Conditional(0x04C5)
0x0996,0xF000,Instruction::Literal(0x7000)
0x0998,0x6023,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: false, t2r: false, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x099A,0x710F,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x099C,0x0986,Instruction::Jump(0x0986)
0x099E,0x3F04,Instruction::Conditional(0x1F04)
0x09A0,0x656B,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -2, d_dir: -1 })
0x09A2,0x0079,Instruction::Jump(0x0079)
0x09A4,0xBEB0,Instruction::Literal(0x3EB0)
0x09A6,0x03CF,Instruction::Jump(0x03CF)
0x09A8,0x099E,Instruction::Jump(0x099E)
0x09AA,0x6504,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: 0 })
0x09AC,0x696D,Instruction::ALU(AluAttributes { opcode: OpNrshiftT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: 1 })
0x09AE,0x0074,Instruction::Jump(0x0074)
0x09B0,0xBEB2,Instruction::Literal(0x3EB2)
0x09B2,0x03CF,Instruction::Jump(0x03CF)
0x09B4,0x09AA,Instruction::Jump(0x09AA)
0x09B6,0x6B03,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x09B8,0x7965,Instruction::ALU(AluAttributes { opcode: OpNrshiftT, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x09BA,0x44D2,Instruction::Call(0x04D2)
0x09BC,0x24DD,Instruction::Conditional(0x04DD)
0x09BE,0xF000,Instruction::Literal(0x7000)
0x09C0,0x7C0C,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x09C2,0x09B6,Instruction::Jump(0x09B6)
0x09C4,0x6E04,Instruction::ALU(AluAttributes { opcode: OpDepth, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: 0 })
0x09C6,0x6675,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x09C8,0x003F,Instruction::Jump(0x003F)
0x09CA,0x44D2,Instruction::Call(0x04D2)
0x09CC,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x09CE,0x24EC,Instruction::Conditional(0x04EC)
0x09D0,0x6103,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x09D2,0x44DD,Instruction::Call(0x04DD)
0x09D4,0x800A,Instruction::Literal(0x000A)
0x09D6,0x770F,Instruction::ALU(AluAttributes { opcode: OpNeqT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x09D8,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x09DA,0x09C4,Instruction::Jump(0x09C4)
0x09DC,0x7305,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: 1 })
0x09DE,0x6170,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: 0 })
0x09E0,0x6563,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x09E2,0x436F,Instruction::Call(0x036F)
0x09E4,0x04D8,Instruction::Jump(0x04D8)
0x09E6,0x09DC,Instruction::Jump(0x09DC)
0x09E8,0x7306,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: -2 })
0x09EA,0x6170,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: 0 })
0x09EC,0x6563,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x09EE,0x0073,Instruction::Jump(0x0073)
0x09F0,0x8000,Instruction::Literal(0x0000)
0x09F2,0x42A3,Instruction::Call(0x02A3)
0x09F4,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x09F6,0x04FD,Instruction::Jump(0x04FD)
0x09F8,0x44F1,Instruction::Call(0x04F1)
0x09FA,0x6B81,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x09FC,0x2503,Instruction::Conditional(0x0503)
0x09FE,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0A00,0x6A00,Instruction::ALU(AluAttributes { opcode: OpTminus1, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0A02,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0A04,0x04FC,Instruction::Jump(0x04FC)
0x0A06,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0A08,0x710F,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x0A0A,0x09E8,Instruction::Jump(0x09E8)
0x0A0C,0x7404,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: 0 })
0x0A0E,0x7079,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: -2, d_dir: 1 })
0x0A10,0x0065,Instruction::Jump(0x0065)
0x0A12,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0A14,0x050D,Instruction::Jump(0x050D)
0x0A16,0x439F,Instruction::Call(0x039F)
0x0A18,0x44D8,Instruction::Call(0x04D8)
0x0A1A,0x6B81,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0A1C,0x2513,Instruction::Conditional(0x0513)
0x0A1E,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0A20,0x6A00,Instruction::ALU(AluAttributes { opcode: OpTminus1, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0A22,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0A24,0x050B,Instruction::Jump(0x050B)
0x0A26,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0A28,0x6103,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0A2A,0x710F,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x0A2C,0x0A0C,Instruction::Jump(0x0A0C)
0x0A2E,0x6302,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -2 })
0x0A30,0x0072,Instruction::Jump(0x0072)
0x0A32,0x800D,Instruction::Literal(0x000D)
0x0A34,0x44D8,Instruction::Call(0x04D8)
0x0A36,0x800A,Instruction::Literal(0x000A)
0x0A38,0x04D8,Instruction::Jump(0x04D8)
0x0A3A,0x0A2E,Instruction::Jump(0x0A2E)
0x0A3C,0x6443,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0A3E,0x246F,Instruction::Conditional(0x046F)
0x0A40,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0A42,0x6B81,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0A44,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0A46,0x439F,Instruction::Call(0x039F)
0x0A48,0x6203,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0A4A,0x43AE,Instruction::Call(0x03AE)
0x0A4C,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0A4E,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0A50,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0A52,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x0A54,0x0A3C,Instruction::Jump(0x0A3C)
0x0A56,0x2443,Instruction::Conditional(0x0443)
0x0A58,0x7C22,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: true, t2n: false, t2r: false, n2_at_t: true, r_dir: 0, d_dir: -2 })
0x0A5A,0x4520,Instruction::Call(0x0520)
0x0A5C,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x0A5E,0x0A56,Instruction::Jump(0x0A56)
0x0A60,0x2E02,Instruction::Conditional(0x0E02)
0x0A62,0x0024,Instruction::Jump(0x0024)
0x0A64,0x439F,Instruction::Call(0x039F)
0x0A66,0x0509,Instruction::Jump(0x0509)
0x0A68,0x0A60,Instruction::Jump(0x0A60)
0x0A6A,0x2E43,Instruction::Conditional(0x0E43)
0x0A6C,0x7C22,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: true, t2n: false, t2r: false, n2_at_t: true, r_dir: 0, d_dir: -2 })
0x0A6E,0x4520,Instruction::Call(0x0520)
0x0A70,0x0532,Instruction::Jump(0x0532)
0x0A72,0x0A6A,Instruction::Jump(0x0A6A)
0x0A74,0x2E02,Instruction::Conditional(0x0E02)
0x0A76,0x0072,Instruction::Jump(0x0072)
0x0A78,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0A7A,0x443A,Instruction::Call(0x043A)
0x0A7C,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0A7E,0x6181,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0A80,0x4296,Instruction::Call(0x0296)
0x0A82,0x44F8,Instruction::Call(0x04F8)
0x0A84,0x0509,Instruction::Jump(0x0509)
0x0A86,0x0A74,Instruction::Jump(0x0A74)
0x0A88,0x7503,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0A8A,0x722E,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: true, t2n: false, t2r: false, n2_at_t: true, r_dir: -1, d_dir: -2 })
0x0A8C,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0A8E,0x4407,Instruction::Call(0x0407)
0x0A90,0x4420,Instruction::Call(0x0420)
0x0A92,0x4431,Instruction::Call(0x0431)
0x0A94,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0A96,0x6181,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0A98,0x4296,Instruction::Call(0x0296)
0x0A9A,0x44F8,Instruction::Call(0x04F8)
0x0A9C,0x0509,Instruction::Jump(0x0509)
0x0A9E,0x0A88,Instruction::Jump(0x0A88)
0x0AA0,0x7502,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -2 })
0x0AA2,0x002E,Instruction::Jump(0x002E)
0x0AA4,0x4407,Instruction::Call(0x0407)
0x0AA6,0x4420,Instruction::Call(0x0420)
0x0AA8,0x4431,Instruction::Call(0x0431)
0x0AAA,0x44F1,Instruction::Call(0x04F1)
0x0AAC,0x0509,Instruction::Jump(0x0509)
0x0AAE,0x0AA0,Instruction::Jump(0x0AA0)
0x0AB0,0x2E01,Instruction::Conditional(0x0E01)
0x0AB2,0xBE80,Instruction::Literal(0x3E80)
0x0AB4,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0AB6,0x800A,Instruction::Literal(0x000A)
0x0AB8,0x6503,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0ABA,0x255F,Instruction::Conditional(0x055F)
0x0ABC,0x0552,Instruction::Jump(0x0552)
0x0ABE,0x443A,Instruction::Call(0x043A)
0x0AC0,0x44F1,Instruction::Call(0x04F1)
0x0AC2,0x0509,Instruction::Jump(0x0509)
0x0AC4,0x0AB0,Instruction::Jump(0x0AB0)
0x0AC6,0x6305,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: 1 })
0x0AC8,0x6F6D,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: 1 })
0x0ACA,0x6576,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: -2 })
0x0ACC,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0ACE,0x0570,Instruction::Jump(0x0570)
0x0AD0,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0AD2,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0AD4,0x4183,Instruction::Call(0x0183)
0x0AD6,0x6B81,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0AD8,0x4192,Instruction::Call(0x0192)
0x0ADA,0x416B,Instruction::Call(0x016B)
0x0ADC,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0ADE,0x416B,Instruction::Call(0x016B)
0x0AE0,0x6B81,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0AE2,0x2576,Instruction::Conditional(0x0576)
0x0AE4,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0AE6,0x6A00,Instruction::ALU(AluAttributes { opcode: OpTminus1, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0AE8,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0AEA,0x0568,Instruction::Jump(0x0568)
0x0AEC,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0AEE,0x6103,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0AF0,0x0279,Instruction::Jump(0x0279)
0x0AF2,0x0AC6,Instruction::Jump(0x0AC6)
0x0AF4,0x7005,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: 1 })
0x0AF6,0x6361,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: 1 })
0x0AF8,0x246B,Instruction::Conditional(0x046B)
0x0AFA,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0AFC,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0AFE,0x427F,Instruction::Call(0x027F)
0x0B00,0x6023,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: false, t2r: false, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x0B02,0x6103,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0B04,0x416B,Instruction::Call(0x016B)
0x0B06,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0B08,0x4566,Instruction::Call(0x0566)
0x0B0A,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x0B0C,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x0B0E,0x0AF4,Instruction::Jump(0x0AF4)
0x0B10,0x3F01,Instruction::Conditional(0x1F01)
